key,value
"installments_payments.csv|AMT_PAYMENT,nan_instead_of_min,mean",0.532464
"previous_application.csv|AMT_GOODS_PRICE,nan_instead_of_min,median",0.5324005886019353
"bureau_balance.csv|STATUS_C,sum,sum",0.5323882459900441
"POS_CASH_balance.csv|NAME_CONTRACT_STATUS_Completed,var",0.532381
"credit_card_balance.csv|AMT_PAYMENT_CURRENT,0_instead_of_min,median",0.532307
"credit_card_balance.csv|AMT_PAYMENT_CURRENT,median",0.532294
"installments_payments.csv|SK_ID_PREV,var",0.532185
"installments_payments.csv|SK_ID_PREV,std",0.532185
"bureau.csv|AMT_ANNUITY,sum",0.531956
"bureau.csv|AMT_ANNUITY,0_instead_of_min,sum",0.531947
"bureau.csv|AMT_ANNUITY,nan_instead_of_min,sum",0.531947
"previous_application.csv|DAYS_FIRST_DRAWING,max_flag,prod",0.5319100802680522
"credit_card_balance.csv|AMT_PAYMENT_TOTAL_CURRENT,min_flag,prod",0.531748
"previous_application.csv|NAME_PRODUCT_TYPE_walk-in,var",0.5317434911661937
"previous_application.csv|DAYS_FIRST_DRAWING,max_flag,sum",0.531648860675101
"previous_application.csv|NAME_YIELD_GROUP_high,mean",0.5316232179411373
"previous_application.csv|NAME_TYPE_SUITE_Family,mean",0.5315739788760244
"previous_application.csv|AMT_GOODS_PRICE,0_instead_of_min,median",0.5315536175171397
"previous_application.csv|AMT_GOODS_PRICE,median",0.5315536175171397
"installments_payments.csv|NUM_INSTALMENT_NUMBER,mean",0.531528
"credit_card_balance.csv|CNT_INSTALMENT_MATURE_CUM,0_instead_of_min,var",0.531473
"installments_payments.csv|NUM_INSTALMENT_NUMBER,min_flag,var",0.531349
"credit_card_balance.csv|AMT_PAYMENT_CURRENT,nan_instead_of_min,prod",0.531349
"bureau_balance.csv|SK_ID_BUREAU,prod,sum",0.531305
"credit_card_balance.csv|AMT_PAYMENT_TOTAL_CURRENT,min_flag,mean",0.531176
"bureau_balance.csv|MONTHS_BALANCE,sum,sum",0.5311347610687205
"POS_CASH_balance.csv|CNT_INSTALMENT,sum",0.531125
"previous_application.csv|SELLERPLACE_AREA,0_instead_of_min,var",0.5310749283315492
"previous_application.csv|AMT_CREDIT,0_instead_of_min,median",0.5310355951755822
"previous_application.csv|AMT_CREDIT,median",0.5310355951755822
"previous_application.csv|DAYS_FIRST_DRAWING,nan_instead_of_max,median",0.5309930928810739
"previous_application.csv|AMT_APPLICATION,0_instead_of_min,mean",0.5309811443452904
"previous_application.csv|AMT_APPLICATION,mean",0.5309811443452904
"previous_application.csv|NAME_SELLER_INDUSTRY_XNA,mean",0.5309726113970187
"previous_application.csv|SELLERPLACE_AREA,0_instead_of_min,std",0.5308039838009426
"previous_application.csv|AMT_DOWN_PAYMENT,mean",0.5307859043215557
"installments_payments.csv|NUM_INSTALMENT_NUMBER,0_instead_of_min,mean",0.530769
"bureau_balance.csv|STATUS_,KURT,mean,sum",0.5307215755115762
"bureau.csv|SK_ID_BUREAU,sum",0.530672
"previous_application.csv|DAYS_TERMINATION,nan_instead_of_max,median",0.5306682970060498
"bureau.csv|CREDIT_TYPE_Consumer credit,median",0.530631
"previous_application.csv|NAME_PORTFOLIO_POS,mean",0.5305845019335771
"installments_payments.csv|NUM_INSTALMENT_NUMBER,min_flag,std",0.530389
"previous_application.csv|DAYS_FIRST_DRAWING,nan_instead_of_max,mean",0.5303514036715227
"installments_payments.csv|NUM_INSTALMENT_NUMBER,nan_instead_of_min,std",0.530347
application_train.csv|NAME_INCOME_TYPE_Pensioner,0.530265
"previous_application.csv|NAME_PRODUCT_TYPE_walk-in,std",0.5302618630392228
"previous_application.csv|SELLERPLACE_AREA,nan_instead_of_min,median",0.5302541948354313
application_train.csv|OCCUPATION_TYPE_nan,0.530172
"POS_CASH_balance.csv|NAME_CONTRACT_STATUS_Completed,std",0.53016
"bureau_balance.csv|MONTHS_BALANCE,var,sum",0.5301573960351383
"application_train.csv|DAYS_EMPLOYED,max_flag",0.53014
application_train.csv|ORGANIZATION_TYPE_XNA,0.530139676503771
"previous_application.csv|HOUR_APPR_PROCESS_START,prod",0.5301271101712183
application_train.csv|FLAG_EMP_PHONE,0.530127
"installments_payments.csv|AMT_INSTALMENT,nan_instead_of_min,std",0.529982
"installments_payments.csv|AMT_INSTALMENT,nan_instead_of_min,var",0.529981
"previous_application.csv|RATE_DOWN_PAYMENT,var",0.5299560097493474
"installments_payments.csv|AMT_INSTALMENT,nan_instead_of_min,sum",0.529929
"installments_payments.csv|AMT_INSTALMENT,0_instead_of_min,sum",0.529929
"installments_payments.csv|AMT_INSTALMENT,sum",0.529928
"credit_card_balance.csv|CNT_DRAWINGS_CURRENT,nan_instead_of_min,std",0.529918
"bureau.csv|AMT_CREDIT_MAX_OVERDUE,var",0.529877
"bureau.csv|AMT_CREDIT_MAX_OVERDUE,0_instead_of_min,var",0.529877
"bureau.csv|AMT_CREDIT_MAX_OVERDUE,0_instead_of_min,std",0.529877
"bureau.csv|AMT_CREDIT_MAX_OVERDUE,std",0.529877
"credit_card_balance.csv|AMT_INST_MIN_REGULARITY,nan_instead_of_min,var",0.529875
"credit_card_balance.csv|AMT_INST_MIN_REGULARITY,nan_instead_of_min,std",0.529875
"POS_CASH_balance.csv|CNT_INSTALMENT_FUTURE,sum",0.529861
"bureau.csv|AMT_CREDIT_SUM_OVERDUE,min_flag,sum",0.529824
"credit_card_balance.csv|AMT_RECIVABLE,mean",0.529793
"credit_card_balance.csv|AMT_DRAWINGS_POS_CURRENT,nan_instead_of_min,mean",0.529717
"previous_application.csv|NAME_YIELD_GROUP_XNA,mean",0.5296644644644988
"POS_CASH_balance.csv|CNT_INSTALMENT_FUTURE,std",0.529643
"POS_CASH_balance.csv|CNT_INSTALMENT_FUTURE,var",0.529642
"credit_card_balance.csv|AMT_INST_MIN_REGULARITY,median",0.529632
"credit_card_balance.csv|AMT_INST_MIN_REGULARITY,0_instead_of_min,median",0.529632
"installments_payments.csv|AMT_INSTALMENT,0_instead_of_min,var",0.529609
"installments_payments.csv|AMT_INSTALMENT,0_instead_of_min,std",0.529603
"bureau.csv|AMT_CREDIT_SUM_DEBT,median",0.52959
application_train.csv|YEARS_BEGINEXPLUATATION_MEDI,0.529577
"previous_application.csv|AMT_APPLICATION,nan_instead_of_min,median",0.5294327464306776
"bureau_balance.csv|STATUS_,DIST,mean,sum",0.5292294659291209
"application_train.csv|NONLIVINGAREA_AVG,0_instead_of_min",0.529229
"credit_card_balance.csv|MONTHS_BALANCE,median",0.529201
"credit_card_balance.csv|AMT_BALANCE,var",0.529199
"credit_card_balance.csv|AMT_BALANCE,std",0.529199
"bureau.csv|CREDIT_DAY_OVERDUE,min_flag,sum",0.52919
"previous_application.csv|RATE_DOWN_PAYMENT,std",0.5291553858907458
"installments_payments.csv|NUM_INSTALMENT_NUMBER,0_instead_of_min,var",0.529096
"installments_payments.csv|NUM_INSTALMENT_VERSION,nan_instead_of_min,std",0.529057
"installments_payments.csv|NUM_INSTALMENT_VERSION,0_instead_of_min,mean",0.529056
"installments_payments.csv|NUM_INSTALMENT_VERSION,mean",0.529056
"installments_payments.csv|NUM_INSTALMENT_NUMBER,0_instead_of_min,std",0.529009
"previous_application.csv|DAYS_LAST_DUE,nan_instead_of_max,median",0.5290010593885803
application_train.csv|BASEMENTAREA_MODE,0.528938
"bureau.csv|SK_ID_CURR,prod",0.528878
"bureau_balance.csv|STATUS_C,sum,median",0.5288710868041225
"credit_card_balance.csv|CNT_DRAWINGS_CURRENT,min_flag,sum",0.528827
"credit_card_balance.csv|AMT_TOTAL_RECEIVABLE,median",0.528802
"bureau.csv|AMT_CREDIT_MAX_OVERDUE,nan_instead_of_min,prod",0.52872
"bureau.csv|SK_ID_BUREAU,prod",0.528667
"credit_card_balance.csv|AMT_PAYMENT_CURRENT,nan_instead_of_min,var",0.528615
"previous_application.csv|DAYS_TERMINATION,median",0.5285492013639066
"POS_CASH_balance.csv|SK_DPD_DEF,min_flag,var",0.528511
application_train.csv|ELEVATORS_MEDI,0.52851
"previous_application.csv|DAYS_FIRST_DRAWING,nan_instead_of_max,prod",0.5284283715446442
"credit_card_balance.csv|AMT_INST_MIN_REGULARITY,nan_instead_of_min,sum",0.528421
"credit_card_balance.csv|AMT_INST_MIN_REGULARITY,0_instead_of_min,sum",0.528421
"installments_payments.csv|SK_ID_PREV,sum",0.5284
"credit_card_balance.csv|AMT_DRAWINGS_POS_CURRENT,0_instead_of_min,sum",0.528389
"credit_card_balance.csv|AMT_DRAWINGS_POS_CURRENT,nan_instead_of_min,sum",0.528389
"POS_CASH_balance.csv|SK_DPD_DEF,nan_instead_of_min,sum",0.528357
"POS_CASH_balance.csv|SK_DPD_DEF,sum",0.528357
"POS_CASH_balance.csv|SK_DPD_DEF,0_instead_of_min,sum",0.528357
"previous_application.csv|PRODUCT_COMBINATION_Card Street,mean",0.5283520891402295
"credit_card_balance.csv|CNT_DRAWINGS_POS_CURRENT,nan_instead_of_min,median",0.528343
"bureau.csv|AMT_CREDIT_SUM_DEBT,prod",0.528324
"previous_application.csv|DAYS_FIRST_DRAWING,nan_instead_of_max,sum",0.5283214466769748
"previous_application.csv|DAYS_FIRST_DRAWING,0_instead_of_max,sum",0.5283214466769748
"installments_payments.csv|NUM_INSTALMENT_NUMBER,std",0.528306
"installments_payments.csv|NUM_INSTALMENT_VERSION,min_flag,mean",0.528259
"previous_application.csv|AMT_APPLICATION,sum",0.5282474512107097
"previous_application.csv|AMT_APPLICATION,nan_instead_of_min,sum",0.5282474512107097
"previous_application.csv|AMT_APPLICATION,0_instead_of_min,sum",0.5282474512107097
"bureau.csv|CREDIT_DAY_OVERDUE,nan_instead_of_min,prod",0.528161
"POS_CASH_balance.csv|NAME_CONTRACT_STATUS_Completed,mean",0.528139
"bureau_balance.csv|STATUS_,DIST,std,prod",0.5281211398077508
"bureau.csv|CREDIT_CURRENCY_currency ,AVG,sum",0.528098
"bureau.csv|CREDIT_CURRENCY_currency ,AVG,prod",0.528098
"bureau.csv|CREDIT_CURRENCY_currency ,DIST,sum",0.528098
"bureau.csv|CREDIT_CURRENCY_currency ,STD,prod",0.528098
"bureau.csv|CREDIT_CURRENCY_currency ,KURT,prod",0.528098
"bureau.csv|CREDIT_CURRENCY_currency ,STD,sum",0.528098
"bureau.csv|CREDIT_CURRENCY_currency ,KURT,sum",0.528098
"bureau.csv|,count",0.5280978405120912
"bureau_balance.csv|STATUS_,STD,sum,prod",0.5280832024834646
"previous_application.csv|HOUR_APPR_PROCESS_START,mean",0.528080882699702
"previous_application.csv|AMT_ANNUITY,nan_instead_of_min,sum",0.5280625644661952
"previous_application.csv|AMT_ANNUITY,0_instead_of_min,sum",0.5280625644661952
"credit_card_balance.csv|CNT_DRAWINGS_ATM_CURRENT,nan_instead_of_min,prod",0.527991
"POS_CASH_balance.csv|MONTHS_BALANCE,median",0.527924
"bureau_balance.csv|STATUS_,DIST,var,prod",0.5278918407357691
"previous_application.csv|AMT_GOODS_PRICE,nan_instead_of_min,sum",0.5278257536523877
"previous_application.csv|AMT_GOODS_PRICE,sum",0.5278257536523877
"previous_application.csv|AMT_GOODS_PRICE,0_instead_of_min,sum",0.5278257536523877
"bureau_balance.csv|STATUS_,AVG,mean,prod",0.5277915510381748
"credit_card_balance.csv|AMT_DRAWINGS_POS_CURRENT,sum",0.52779
application_train.csv|OCCUPATION_TYPE_Laborers,0.527713
"previous_application.csv|CODE_REJECT_REASON_LIMIT,mean",0.5276888616871164
application_train.csv|LANDAREA_AVG,0.527686
"previous_application.csv|AMT_ANNUITY,0_instead_of_min,mean",0.5276178226110184
"credit_card_balance.csv|AMT_PAYMENT_TOTAL_CURRENT,min_flag,sum",0.527605
"previous_application.csv|CNT_PAYMENT,median",0.5275835133376239
"credit_card_balance.csv|AMT_PAYMENT_CURRENT,nan_instead_of_min,std",0.52751
"bureau.csv|SK_ID_BUREAU,median",0.527477
"installments_payments.csv|NUM_INSTALMENT_VERSION,var",0.527456
"installments_payments.csv|NUM_INSTALMENT_VERSION,std",0.527456
"bureau.csv|CREDIT_TYPE_Consumer credit,prod",0.527345
"credit_card_balance.csv|MONTHS_BALANCE,sum",0.527222
"credit_card_balance.csv|AMT_INST_MIN_REGULARITY,nan_instead_of_min,mean",0.527147
"bureau_balance.csv|STATUS_,AVG,sum,sum",0.527144697372527
"bureau_balance.csv|STATUS_,STD,sum,sum",0.5271365076288496
"bureau_balance.csv|STATUS_,AVG,sum,prod",0.5271104286395962
"bureau_balance.csv|STATUS_,DIST,sum,sum",0.5271092987790075
"bureau_balance.csv|STATUS_,KURT,sum,sum",0.5271092987790075
"previous_application.csv|AMT_ANNUITY,mean",0.5270925991003622
"previous_application.csv|SELLERPLACE_AREA,prod",0.5270878470312685
"credit_card_balance.csv|CNT_INSTALMENT_MATURE_CUM,mean",0.52706
"credit_card_balance.csv|CNT_INSTALMENT_MATURE_CUM,0_instead_of_min,mean",0.52706
"bureau.csv|CREDIT_TYPE_Consumer credit,mean",0.527044
"previous_application.csv|SELLERPLACE_AREA,var",0.5270403793493033
"previous_application.csv|SELLERPLACE_AREA,std",0.5270389824488932
"credit_card_balance.csv|CNT_INSTALMENT_MATURE_CUM,nan_instead_of_min,median",0.527016
"bureau_balance.csv|STATUS_0,std,prod",0.5269859511048235
"previous_application.csv|AMT_ANNUITY,sum",0.5269284030970949
"credit_card_balance.csv|CNT_DRAWINGS_CURRENT,0_instead_of_min,mean",0.526879
"credit_card_balance.csv|CNT_DRAWINGS_CURRENT,mean",0.526879
"credit_card_balance.csv|CNT_INSTALMENT_MATURE_CUM,min_flag,var",0.52684
"credit_card_balance.csv|CNT_DRAWINGS_CURRENT,nan_instead_of_min,var",0.526735
"bureau_balance.csv|MONTHS_BALANCE,mean,median",0.5266930429764042
"bureau_balance.csv|MONTHS_BALANCE,median,median",0.5266930429764042
application_train.csv|NONLIVINGAREA_MEDI,0.526681
"POS_CASH_balance.csv|NAME_CONTRACT_STATUS_Active,sum",0.526675
"previous_application.csv|NAME_CONTRACT_TYPE_Revolving loans,var",0.5266492924773521
"credit_card_balance.csv|AMT_INST_MIN_REGULARITY,min_flag,prod",0.526581
"credit_card_balance.csv|AMT_PAYMENT_CURRENT,sum",0.526542
"credit_card_balance.csv|CNT_INSTALMENT_MATURE_CUM,min_flag,prod",0.526439
"previous_application.csv|NAME_CLIENT_TYPE_Refreshed,mean",0.526435148271474
"previous_application.csv|NAME_CONTRACT_TYPE_Revolving loans,std",0.5264339173090958
"previous_application.csv|CNT_PAYMENT,prod",0.5264174836727913
"previous_application.csv|NAME_PRODUCT_TYPE_walk-in,mean",0.526416945603226
"previous_application.csv|NAME_GOODS_CATEGORY_XNA,mean",0.5263690281287337
"bureau.csv|CREDIT_DAY_OVERDUE,min_flag,var",0.526343
"bureau_balance.csv|STATUS_,KURT,sum,prod",0.5263266062026667
"bureau_balance.csv|STATUS_,KURT,mean,prod",0.5262846885030714
"bureau.csv|AMT_CREDIT_MAX_OVERDUE,mean",0.526179
"previous_application.csv|AMT_DOWN_PAYMENT,std",0.5261481513559193
"previous_application.csv|AMT_DOWN_PAYMENT,var",0.5261472260501137
"POS_CASH_balance.csv|SK_DPD,nan_instead_of_min,prod",0.526139
"installments_payments.csv|NUM_INSTALMENT_NUMBER,var",0.526118
"bureau_balance.csv|STATUS_,AVG,prod,sum",0.5260961755601293
"bureau.csv|AMT_CREDIT_MAX_OVERDUE,0_instead_of_min,mean",0.526094
"credit_card_balance.csv|CNT_DRAWINGS_ATM_CURRENT,nan_instead_of_min,mean",0.52608
"previous_application.csv|DAYS_LAST_DUE,0_instead_of_max,prod",0.5260327360754034
"POS_CASH_balance.csv|SK_DPD,mean",0.526004
"POS_CASH_balance.csv|SK_DPD,0_instead_of_min,mean",0.526004
"credit_card_balance.csv|MONTHS_BALANCE,mean",0.525938
"bureau.csv|CREDIT_DAY_OVERDUE,min_flag,std",0.525902
"bureau.csv|CREDIT_TYPE_Mortgage,mean",0.525871
"bureau.csv|AMT_CREDIT_MAX_OVERDUE,min_flag,var",0.525843
"credit_card_balance.csv|CNT_DRAWINGS_ATM_CURRENT,min_flag,std",0.525711
"previous_application.csv|PRODUCT_COMBINATION_Card Street,var",0.5257095125148874
"previous_application.csv|DAYS_FIRST_DRAWING,max_flag,var",0.5256973199525863
"previous_application.csv|NAME_PAYMENT_TYPE_XNA,mean",0.5256264385496805
"bureau_balance.csv|MONTHS_BALANCE,std,sum",0.5255911600813314
"previous_application.csv|SELLERPLACE_AREA,nan_instead_of_min,prod",0.5255466377459975
"previous_application.csv|AMT_CREDIT,sum",0.5255379266049315
"previous_application.csv|AMT_CREDIT,0_instead_of_min,sum",0.5255379266049315
"previous_application.csv|AMT_CREDIT,nan_instead_of_min,sum",0.5255379266049315
"credit_card_balance.csv|AMT_DRAWINGS_POS_CURRENT,mean",0.525521
"credit_card_balance.csv|AMT_DRAWINGS_POS_CURRENT,0_instead_of_min,mean",0.525521
"installments_payments.csv|NUM_INSTALMENT_VERSION,nan_instead_of_min,mean",0.525519
"previous_application.csv|PRODUCT_COMBINATION_Card Street,std",0.5255155029547907
"installments_payments.csv|,count",0.525505
"credit_card_balance.csv|AMT_PAYMENT_TOTAL_CURRENT,nan_instead_of_min,prod",0.525489
"bureau_balance.csv|STATUS_X,prod,prod",0.5254774591850687
"bureau.csv|SK_ID_CURR,sum",0.52547
"bureau_balance.csv|STATUS_nan,median,prod",0.5254358963035924
"bureau_balance.csv|STATUS_nan,prod,prod",0.5254358963035924
"bureau_balance.csv|STATUS_1,prod,prod",0.5254358963035924
"bureau_balance.csv|STATUS_nan,mean,prod",0.5254358963035924
"bureau_balance.csv|STATUS_4,median,prod",0.5254358963035924
"bureau_balance.csv|STATUS_4,prod,prod",0.5254358963035924
"bureau_balance.csv|STATUS_2,median,prod",0.5254358963035924
"bureau_balance.csv|STATUS_2,prod,prod",0.5254358963035924
"bureau_balance.csv|STATUS_nan,sum,prod",0.5254358963035924
"bureau_balance.csv|STATUS_3,median,prod",0.5254358963035924
"bureau_balance.csv|STATUS_3,prod,prod",0.5254358963035924
"previous_application.csv|NAME_YIELD_GROUP_high,std",0.5254304365932221
"bureau_balance.csv|STATUS_0,mean,prod",0.5254255075425605
"credit_card_balance.csv|AMT_DRAWINGS_CURRENT,median",0.52542
"bureau_balance.csv|STATUS_5,prod,prod",0.5254047240356123
"bureau_balance.csv|STATUS_,STD,prod,sum",0.5253998270468291
"credit_card_balance.csv|CNT_DRAWINGS_ATM_CURRENT,min_flag,mean",0.52538
"bureau_balance.csv|STATUS_1,median,prod",0.525361897346145
"credit_card_balance.csv|AMT_DRAWINGS_POS_CURRENT,0_instead_of_min,var",0.52535
"bureau_balance.csv|MONTHS_BALANCE,mean,prod",0.5253292019252033
"bureau_balance.csv|MONTHS_BALANCE,median,prod",0.5253292019252033
"bureau_balance.csv|STATUS_nan,std,prod",0.5252914717918988
"bureau_balance.csv|SK_ID_BUREAU,var,prod",0.5252914717918988
"bureau_balance.csv|STATUS_nan,var,prod",0.5252914717918988
"bureau_balance.csv|SK_ID_BUREAU,std,prod",0.5252914717918988
"bureau_balance.csv|STATUS_C,prod,prod",0.5252832268305425
"bureau_balance.csv|STATUS_5,median,prod",0.5252803033572371
"bureau.csv|CREDIT_TYPE_Consumer credit,std",0.525257
"previous_application.csv|DAYS_FIRST_DRAWING,max_flag,std",0.5251976518250879
"previous_application.csv|NAME_CLIENT_TYPE_Repeater,mean",0.5251631950670536
"credit_card_balance.csv|AMT_DRAWINGS_POS_CURRENT,min_flag,mean",0.525155
"credit_card_balance.csv|CNT_DRAWINGS_POS_CURRENT,min_flag,mean",0.525152
"previous_application.csv|PRODUCT_COMBINATION_Cash Street: high,mean",0.5251443973303456
"bureau_balance.csv|STATUS_0,sum,sum",0.5251333228013625
"credit_card_balance.csv|AMT_RECEIVABLE_PRINCIPAL,sum",0.525122
"credit_card_balance.csv|AMT_DRAWINGS_POS_CURRENT,0_instead_of_min,std",0.525111
"credit_card_balance.csv|AMT_DRAWINGS_POS_CURRENT,var",0.52511
"credit_card_balance.csv|AMT_DRAWINGS_POS_CURRENT,std",0.52511
"application_train.csv|NONLIVINGAREA_MODE,0_instead_of_min",0.52506
"credit_card_balance.csv|AMT_RECIVABLE,sum",0.525049
"bureau_balance.csv|STATUS_0,prod,prod",0.5249436462972353
"credit_card_balance.csv|CNT_DRAWINGS_CURRENT,0_instead_of_min,median",0.524896
"credit_card_balance.csv|CNT_DRAWINGS_CURRENT,median",0.524896
"bureau.csv|CREDIT_ACTIVE_Sold,var",0.524866
"bureau.csv|CREDIT_ACTIVE_Sold,std",0.524866
"installments_payments.csv|NUM_INSTALMENT_NUMBER,0_instead_of_min,sum",0.524864
"installments_payments.csv|NUM_INSTALMENT_NUMBER,nan_instead_of_min,sum",0.524864
"previous_application.csv|NAME_PORTFOLIO_Cards,var",0.5248419830687777
application_train.csv|FLOORSMAX_AVG,0.524839
application_train.csv|NONLIVINGAREA_MODE,0.524814
"POS_CASH_balance.csv|SK_DPD_DEF,min_flag,prod",0.524805
"previous_application.csv|AMT_APPLICATION,prod",0.524744364054391
"bureau.csv|AMT_CREDIT_SUM_OVERDUE,min_flag,prod",0.524736
"bureau_balance.csv|MONTHS_BALANCE,var,median",0.524692139814669
"previous_application.csv|NAME_PORTFOLIO_Cards,std",0.5246635068474447
"bureau.csv|CREDIT_DAY_OVERDUE,min_flag,prod",0.524632
"bureau_balance.csv|STATUS_,DIST,mean,median",0.52462313453038
"bureau_balance.csv|STATUS_,STD,mean,median",0.5246175841205183
"bureau.csv|DAYS_CREDIT_ENDDATE,prod",0.524512
"bureau_balance.csv|STATUS_,STD,std,prod",0.5244863500792738
"POS_CASH_balance.csv|SK_DPD,min_flag,prod",0.524483
"credit_card_balance.csv|AMT_INST_MIN_REGULARITY,mean",0.524473
"credit_card_balance.csv|AMT_INST_MIN_REGULARITY,0_instead_of_min,mean",0.524473
"installments_payments.csv|NUM_INSTALMENT_NUMBER,nan_instead_of_min,prod",0.524413
"installments_payments.csv|NUM_INSTALMENT_NUMBER,prod",0.524413
"previous_application.csv|AMT_APPLICATION,nan_instead_of_min,mean",0.5243669004169962
"installments_payments.csv|DAYS_INSTALMENT,prod",0.524285
"bureau_balance.csv|STATUS_,KURT,prod,sum",0.5241789396508458
"installments_payments.csv|NUM_INSTALMENT_NUMBER,nan_instead_of_min,var",0.524166
"credit_card_balance.csv|CNT_DRAWINGS_POS_CURRENT,std",0.524044
"credit_card_balance.csv|CNT_DRAWINGS_POS_CURRENT,var",0.524044
"bureau.csv|SK_ID_BUREAU,std",0.523992
"bureau.csv|SK_ID_BUREAU,var",0.523992
"bureau_balance.csv|STATUS_,DIST,prod,prod",0.5238332004582226
"previous_application.csv|SELLERPLACE_AREA,0_instead_of_min,median",0.5237705937273471
